icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,timestamp
a10edc,CXK106,,53.497,53.3,-93.450645,44.82771,750,False,66.3,281.31,-512.0,,875.0,,False,0,14
a24cc0,UAL2138,,0.055,0.0,-93.431503,41.517148,38000,False,359.4,267.29,-64.0,,37800.0,5674,False,0,14
a8a5cf,N6563K,,0.117,0.0,-93.411124,44.813324,1700,False,96.8,326.8,,,1725.0,2442,False,0,14
aaea7f,N802NH,,0.142,0.1,-93.408061,41.505789,2300,False,184.4,198.34,-128.0,,2300.0,1200,False,0,14
a6e10b,N542TH,,0.254,0.3,-93.389349,44.544533,3350,False,120.1,145.52,64.0,,3325.0,1200,False,0,14
a19343,AAL492Q,,7.317,1.5,-93.384476,37.237541,ground,True,0.0,,,,,2554,False,0,14
a414fb,DAL414,,0.358,0.4,-93.384018,35.588791,35000,False,523.3,74.82,0.0,,35975.0,3633,False,0,14
a03d54,FFL1354,,0.024,0.0,-93.382874,47.297539,32250,False,345.8,25.16,1280.0,,30950.0,4274,False,0,14
ab40fd,BRW124,,0.159,0.0,-93.368113,44.645039,3350,False,118.2,93.39,-128.0,,3275.0,1200,False,0,14
a924d9,SKW4173,,0.075,0.1,-93.363491,45.128205,10450,False,318.7,155.93,,,10100.0,4250,False,0,14
acf131,DAL877,,0.474,0.0,-93.360879,44.946837,4625,False,253.6,295.45,2880.0,,4550.0,3663,False,0,14
a1ebf7,N2228Z,,0.0,0.0,-93.357958,45.060013,725,False,7.2,236.31,,,775.0,1200,False,0,14
adfe48,PAT830,,0.142,0.1,-93.357849,41.349655,4600,False,158.4,304.19,-1344.0,,4550.0,1726,False,0,14
a57ff5,N4532X,,0.115,0.1,-93.354381,46.812012,6600,False,94.9,343.47,,,6275.0,1200,False,0,14
a1ad9a,N207SF,,0.474,0.1,-93.348598,35.946762,7025,False,131.5,115.2,0.0,,7025.0,2132,False,0,14
a20bc1,N2306Y,,1.558,1.1,-93.345402,44.208893,1300,False,83.0,268.62,64.0,,1375.0,1200,False,0,14
a4b420,ASA378,,0.213,0.2,-93.345337,43.099457,33000,False,528.0,110.98,0.0,,32300.0,2461,False,0,14
aa7e7b,UAL1608,,0.0,0.0,-93.344401,41.421066,36000,False,369.0,259.7,0.0,,35800.0,6222,False,0,14
ac754b,AAL672,,0.271,0.0,-93.340859,38.824356,37000,False,500.4,99.9,0.0,,37425.0,3516,False,0,14
a3f4c6,MVK59,,2.043,0.0,-93.33919,44.139994,2850,False,99.6,169.59,-2304.0,,2800.0,1200,False,0,14
a05279,N12MN,,0.254,0.1,-93.326961,44.751343,3800,False,158.7,34.99,0.0,,3800.0,4510,False,0,14
a6d34b,EJA539,,0.254,0.0,-93.306014,44.87943,4725,False,243.6,250.08,3904.0,,4675.0,2456,False,0,14
ab6108,AAY1343,,0.305,0.1,-93.278233,41.125085,14650,False,395.1,125.42,2496.0,,14275.0,2426,False,0,14
aa141e,ENY3444,,0.289,0.2,-93.275923,41.847244,15300,False,370.4,52.79,2304.0,,14950.0,3673,False,0,14
a0092f,BRW101,,0.401,0.2,-93.269741,44.629807,1350,False,99.0,90.58,-768.0,,1400.0,1200,False,0,14
a4848b,N390U,,0.44,0.2,-93.242079,44.422897,3475,False,136.8,52.13,,,3375.0,1200,False,0,14
a76d5a,JIA5644,,0.033,0.0,-93.198647,34.581024,32000,False,411.6,236.7,,,33025.0,6676,False,0,14
a3e769,N35018,,0.31,0.0,-93.195682,45.224149,3200,False,70.2,4.09,,,3300.0,1200,False,0,14
a2806c,EJA260,,29.147,18.4,-93.183289,44.865738,975,False,114.6,302.16,,,1050.0,4130,False,0,14
a0e3ac,N1566J,,1.056,1.1,-93.164782,45.190521,2900,False,71.5,42.17,576.0,,2825.0,1200,False,0,14
ad5d5f,AAL1430,,0.192,0.2,-93.159546,39.487563,31000,False,505.6,81.47,0.0,,31175.0,1720,False,0,14
adfea8,GOFER10,,1.973,0.0,-93.159377,44.96255,7400,False,278.0,122.0,-1412.0,,,4555,False,0,14
ac01ae,NCR311,,0.173,0.0,-93.136955,38.099469,39000,False,525.4,99.64,-64.0,,39600.0,4113,False,0,14
acfe09,EDV4771,,0.145,0.0,-93.128815,44.853012,1825,False,131.2,302.24,,,1850.0,4506,False,0,14
acdd17,N928NJ,,0.165,0.0,-93.121052,36.233189,40000,False,406.1,271.13,64.0,,40800.0,5645,False,0,14
aa7d38,N775SP,,0.62,0.6,-93.113316,45.289169,3550,False,61.0,10.39,-64.0,,3525.0,1200,False,0,14
a0c8f7,N15MP,,0.192,0.1,-93.095703,41.026932,20525,False,296.2,247.16,-960.0,,20175.0,2663,False,0,14
ad7634,AAL1250,,0.122,0.1,-93.093846,39.410751,37000,False,549.4,44.48,0.0,,37300.0,0502,False,0,14
a03ef7,MXY6454,,0.144,0.0,-93.09351,35.110349,37000,False,409.4,143.24,64.0,,38025.0,1674,False,0,14
a3f841,DZR355,,0.309,0.3,-93.088502,35.275051,43000,False,386.5,222.48,-64.0,,44025.0,3540,False,0,14
ab321c,DAL153,,0.0,0.0,-93.046763,44.711004,4375,False,208.6,80.9,-512.0,,4350.0,1003,False,0,14
a6b07e,ASA516,,0.28,0.0,-93.039531,37.089661,31450,False,441.8,128.66,2496.0,,32100.0,3625,False,0,14
ae578f,G20671,,52.158,52.2,-93.038177,44.910187,925,False,,,,,1025.0,4261,False,0,14
a7d665,SKW3920,,0.159,0.2,-93.030083,44.820681,3100,False,167.6,277.89,-640.0,,3100.0,4543,False,0,14
a6bc31,SKW5232,,0.254,0.0,-93.025137,43.67894,35000,False,509.0,115.86,,,34325.0,3670,False,0,14
a4dab6,UAL2650,,0.038,0.0,-92.96682,41.502391,39000,False,555.2,82.96,0.0,,38825.0,3106,False,0,14
a92b0c,DAL845,,0.445,0.3,-92.958349,35.142563,38925,False,475.4,116.35,-64.0,,39950.0,1477,False,0,14
ac5efa,SWA366,,1.453,0.8,-92.937157,40.231608,28550,False,547.4,75.94,896.0,,28500.0,1136,False,0,14
a0ef95,N16CP,,0.0,0.0,-92.933174,36.606073,14725,False,329.1,256.47,-960.0,,14800.0,5636,False,0,14
a2919a,ASA442,,0.216,0.0,-92.928176,42.091695,33000,False,534.5,97.42,64.0,,32550.0,7044,False,0,14
a0a184,N14NA,,0.165,0.0,-92.90676,36.05536,43000,False,490.0,114.47,,,43825.0,3740,False,0,14
a77b76,AAL1303,,0.0,0.0,-92.853928,34.894952,31975,False,395.6,231.36,0.0,,32975.0,2042,False,0,14
a5671f,N4471F,,0.797,0.8,-92.850197,46.736445,2225,False,109.1,117.27,-64.0,,2150.0,1200,False,0,14
aa3509,N757LE,,22.797,21.9,-92.840167,44.985895,1025,False,63.7,313.73,-384.0,,1050.0,1200,False,0,14
a72f0a,N562HC,,0.116,0.0,-92.824345,34.851519,41000,False,456.9,119.93,0.0,,42000.0,1126,False,0,14
a258b7,ENY3506,,0.282,0.0,-92.822857,36.41185,27000,False,480.8,63.43,-128.0,,27675.0,1550,False,0,14
a82dbd,NKS1167,,0.234,0.0,-92.822173,37.309291,37950,False,409.0,313.02,-64.0,,38750.0,7325,False,0,14
a960ca,N703MD,,0.105,0.1,-92.803012,40.660819,43000,False,554.9,67.32,-64.0,,43075.0,1560,False,0,14
a35254,DAL2413,,0.195,0.0,-92.79674,44.07524,23400,False,414.1,153.62,,,22500.0,2611,False,0,14
a2390b,N242SP,,35.14,35.1,-92.794243,45.461151,4800,False,70.0,337.3,45.0,,,1200,False,0,14
a04f40,N119SP,,0.374,0.4,-92.788116,44.860576,1775,False,110.2,183.12,384.0,,1800.0,0356,False,0,14
a886bf,AAL649,,0.173,0.0,-92.772018,39.575409,27950,False,410.7,196.41,64.0,,28200.0,7225,False,0,14
ad0b5e,EDG94,,0.265,0.0,-92.758193,40.129705,42975,False,390.3,267.8,,,43250.0,4044,False,0,14
a7522e,N571AP,,0.17,0.0,-92.71631,38.379061,26325,False,344.0,205.3,,,26700.0,5661,False,0,14
a55fa2,UAL1753,,0.302,0.2,-92.687683,40.204285,30975,False,556.3,71.99,0.0,,31050.0,1603,False,0,14
a61a4b,N4923D,,0.216,0.2,-92.672022,44.769473,2800,False,72.4,11.15,,,2725.0,1200,False,0,14
a4b64b,RPA4472,,0.516,0.0,-92.669563,36.56012,19850,False,290.3,255.44,-1024.0,,20300.0,7151,False,0,14
ab1203,AAL1590,,0.265,0.0,-92.665039,39.667022,36000,False,347.7,228.15,0.0,,36250.0,7454,False,0,14
a14b8f,CXK291,,0.024,0.0,-92.661304,45.224242,3025,False,100.0,233.13,-320.0,,2975.0,4501,False,0,14
a0b840,UAL2440,,0.305,0.0,-92.657542,41.400069,32025,False,359.9,259.6,0.0,,31825.0,5643,False,0,14
abbd8d,SWA1721,,0.0,0.0,-92.656303,39.097641,38000,False,371.0,277.28,0.0,,38375.0,1771,False,0,14
ae0d68,G9626668,,0.165,0.2,-92.64943,42.621088,2200,False,125.7,294.93,,,2250.0,1200,False,0,14
aa234a,AAL847,,0.28,0.0,-92.621841,34.85231,28000,False,410.1,234.53,0.0,,28825.0,4021,False,0,14
a99df4,SKW4288,,0.117,0.1,-92.608534,44.978027,8500,False,280.8,223.99,,,8175.0,4247,False,0,14
a0b550,AAL2469,,0.445,0.1,-92.605338,36.161127,35000,False,522.2,91.76,0.0,,35900.0,6733,False,0,14
a68805,N52QT,,0.284,0.3,-92.559878,41.986674,11125,False,197.1,29.82,,,10700.0,2232,False,0,14
a98c7a,PAC998,,0.0,0.0,-92.53928,43.506232,32975,False,533.1,116.04,-64.0,,32250.0,5711,False,0,14
a0a255,N14WK,,0.47,0.5,-92.53878,46.663879,3500,False,117.9,192.74,896.0,,3350.0,1200,False,0,14
adee51,N997TD,,0.115,0.1,-92.530071,46.84639,3900,False,114.2,251.09,0.0,,3800.0,0444,False,0,14
ab68dd,SCX1812,,0.374,0.0,-92.509252,42.424576,36000,False,433.0,327.45,0.0,,35575.0,1547,False,0,14
acb824,ASA506,,0.286,0.0,-92.506077,38.72406,35000,False,526.7,92.94,0.0,,35500.0,1336,False,0,14
a53166,N43353,,59.821,59.8,-92.505363,46.694129,1250,False,61.0,359.06,,,1225.0,,False,0,14
a923ee,UAL1689,,0.445,0.1,-92.480049,36.00238,32000,False,390.9,264.42,-64.0,,32850.0,6275,False,0,14
acce57,N924PM,,0.164,0.0,-92.477481,41.506115,31000,False,237.3,177.34,0.0,,30675.0,2675,False,0,14
a69770,N5237R,,0.23,0.2,-92.467197,43.890793,1600,False,102.0,311.82,-640.0,,1600.0,3153,False,0,14
a41412,DAL1621,,0.164,0.0,-92.425419,41.793228,37650,False,457.0,350.68,-768.0,,37500.0,2422,False,0,14
a0d4ed,N1527C,,0.0,0.0,-92.419164,43.204926,6800,False,204.4,171.28,43.0,,6650.0,3661,False,0,14
aa1dea,N751BS,,0.354,0.3,-92.373516,46.859024,3075,False,91.4,280.08,192.0,,2925.0,0120,False,0,14
abc29a,DAL383,,0.218,0.0,-92.362622,42.471313,40000,False,557.6,92.67,0.0,,39800.0,1470,False,0,14
ada521,AAL1111,,0.265,0.1,-92.348952,40.286865,37000,False,543.8,50.9,0.0,,37125.0,2362,False,0,14
a5f5be,MAO1,,0.374,0.4,-92.315168,44.391842,5850,False,169.2,197.9,0.0,,5675.0,4276,False,0,14
a06461,AAL1985,,0.105,0.1,-92.302054,39.845856,29050,False,463.6,142.54,0.0,,29175.0,2436,False,0,14
a5f4d2,MA02,,0.0,0.0,-92.299081,44.18367,2325,False,112.8,40.33,0.0,,2325.0,0322,False,0,14
aae6d5,DAL163,,0.17,0.2,-92.289551,46.750085,35625,False,430.8,223.4,-1024.0,,34450.0,6523,False,0,14
aafd17,AAL2921,,0.0,0.0,-92.249908,35.840469,38000,False,341.3,255.23,0.0,,38975.0,3334,False,0,14
a94908,GLF44,,0.364,0.0,-92.234165,38.813324,25625,False,454.3,105.84,-1920.0,,25875.0,1776,False,0,14
aa8e8e,N78DX,,0.47,0.3,-92.21347,46.842444,2200,False,147.8,275.83,1088.0,,2200.0,0262,False,0,14
a3a873,XSR335,,0.215,0.0,-92.201064,37.984772,38675,False,369.0,295.87,-960.0,,39325.0,7226,False,0,14
adee7b,997UW,,29.13,29.1,-92.200163,46.838367,ground,True,0.1,,,,,,False,0,14
a61660,N4911X,,12.488,12.5,-92.18993,46.839741,ground,True,0.0,,,,,0131,False,0,14
a29e55,N268SR,,14.859,14.9,-92.186949,46.846848,ground,True,5.8,,,,,1200,False,0,14
ac07b8,SWA949,,0.302,0.3,-92.186154,40.149676,35000,False,540.8,86.93,64.0,,35175.0,0670,False,0,14
a0a2e6,N140CD,,12.488,12.5,-92.178224,46.83997,ground,True,0.1,,,,,0265,False,0,14
add9c1,N99171,,0.0,0.0,-92.171958,43.817759,4900,False,122.2,248.9,,,4675.0,4504,False,0,14
ac456f,DOW890,,0.218,0.0,-92.168988,40.96015,37975,False,421.0,330.39,-192.0,,38000.0,6537,False,0,14
ae03fb,PAT701,,0.192,0.0,-92.160086,46.840714,1725,False,99.1,272.89,-512.0,,1700.0,4263,False,0,14
780da8,CSN433,,0.286,0.0,-92.140438,43.589188,27000,False,469.8,138.71,-64.0,,26175.0,7201,False,0,14
ac5bef,N896DF,,0.192,0.2,-92.10013,46.775803,3100,False,123.2,97.93,-576.0,,2925.0,0150,False,0,14
a32890,UPS2944,,0.17,0.0,-92.085611,37.84939,36000,False,365.0,275.98,0.0,,36550.0,3732,False,0,14
a806a2,N616SK,,0.17,0.1,-92.073944,46.637847,4050,False,104.6,144.33,704.0,,3900.0,1200,False,0,14
aa1ffe,N751YZ,,0.17,0.1,-92.064537,46.838208,2825,False,73.2,274.7,-384.0,,2725.0,0140,False,0,14
a3a152,DAL856,,0.166,0.1,-92.039509,35.885284,36000,False,356.5,255.38,,,36950.0,7164,False,0,14
a83787,UAL1210,,0.0,0.0,-92.010615,36.414557,34000,False,383.7,264.62,0.0,,34900.0,1634,False,0,14
a09232,N136HH,,0.334,0.1,-92.005417,46.488089,1975,False,110.9,129.14,128.0,,1950.0,0344,False,0,14
aae20b,N800BW,,0.0,0.0,-92.004109,37.518823,43000,False,378.4,221.36,,,43750.0,5747,False,0,14
0d09a2,VTM558,,0.144,0.0,-91.955679,35.179138,33975,False,360.2,222.64,-64.0,,34950.0,0561,False,0,14
a63804,N50EJ,,0.113,0.1,-91.955504,40.939853,39375,False,302.8,324.0,,,39375.0,2577,False,0,14
a1ca64,N214WT,,0.105,0.0,-91.949699,40.75425,38100,False,390.2,271.76,,,38275.0,1710,False,0,14
a4e82e,N415RD,,0.0,0.0,-91.935556,43.83126,5025,False,13.6,323.97,-384.0,,4875.0,1200,False,0,14
a05410,DAL2656,,0.142,0.0,-91.931933,42.056549,36675,False,409.9,317.67,,,36450.0,2447,False,0,14
aa883e,ENY3690,,0.218,0.0,-91.924543,41.636032,26000,False,342.4,261.94,0.0,,25725.0,3170,False,0,14
a6eed5,GJS4410,,0.28,0.0,-91.914309,35.615162,22450,False,454.0,13.76,,,23050.0,1504,False,0,14
abe4db,SWA2673,,0.132,0.0,-91.90979,40.835312,35000,False,546.4,78.81,0.0,,34975.0,6574,False,0,14
aaa5ae,UAL561,,0.305,0.1,-91.903132,40.510735,38000,False,348.5,234.58,0.0,,38075.0,3553,False,0,14
a49206,DAL840,,0.215,0.0,-91.872877,37.38501,35975,False,371.3,283.55,-64.0,,36750.0,4175,False,0,14
a36105,EDV5500,,0.215,0.0,-91.81675,35.615936,26725,False,392.2,289.36,,,27475.0,4152,False,0,14
a33a93,AAY8,,0.218,0.2,-91.738586,41.884048,1975,False,138.9,263.39,2624.0,,1900.0,1317,False,0,14
abba43,DAL728,,0.001,0.0,-91.717686,45.606903,32000,False,423.0,292.08,0.0,,30850.0,2572,False,0,14
ad48df,SKW5746,,0.283,0.3,-91.631907,42.046555,11550,False,298.8,51.25,,,11200.0,4313,False,0,14
a4eacb,DAL9,,0.216,0.2,-91.589919,47.73662,40000,False,443.1,204.25,0.0,,38900.0,6233,False,0,14
c02494,WJA1630,,0.0,0.0,-91.582867,37.649495,37000,False,435.4,139.28,0.0,,37750.0,1121,False,0,14
aa7e9a,UAL2101,,0.218,0.2,-91.577849,41.645187,34000,False,359.2,261.19,-64.0,,33775.0,7232,False,0,14
abee6c,N868VB,,0.269,0.3,-91.568707,36.706858,9925,False,271.8,263.45,-2624.0,,10025.0,1541,False,0,14
a7e2d2,PFT607,,0.345,0.1,-91.55056,36.028839,45000,False,536.0,86.47,,,45875.0,7306,False,0,14
a7ac8f,DAL2022,,0.469,0.0,-91.529409,41.585861,34975,False,542.0,93.49,-64.0,,34825.0,6044,False,0,14
c07fb4,WJA641,,2.598,2.6,-91.526883,48.825011,36000,False,423.8,291.6,0.0,,34550.0,0536,False,0,14
abcf2f,DAL730,,0.272,0.2,-91.524762,36.54765,34000,False,389.2,265.43,0.0,,34875.0,2220,False,0,14
ac61db,SWA3898,,0.421,0.3,-91.505252,41.432373,37025,False,565.9,86.86,64.0,,36925.0,1430,False,0,14
ab7a21,DAL470,,0.302,0.0,-91.492859,41.082001,35000,False,553.6,77.27,0.0,,34900.0,3501,False,0,14
aaba1b,TCN790,,0.573,0.0,-91.483826,39.76846,43000,False,421.8,266.47,,,43400.0,5707,False,0,14
a8e0de,EJA671,,0.401,0.0,-91.459172,44.221414,37350,False,435.3,118.1,960.0,,36725.0,7024,False,0,14
a9327a,DAL748,,0.345,0.0,-91.429391,36.127237,36000,False,385.3,272.38,-64.0,,36900.0,4161,False,0,14
ac2bd5,ASH6196,,0.0,0.0,-91.415505,39.700745,28000,False,351.5,226.04,64.0,,28225.0,6270,False,0,14
a96c72,SKW6250,,0.0,0.0,-91.391303,41.393877,36000,False,327.7,256.77,,,35900.0,6247,False,0,14
aa1e38,SKW5521,,0.265,0.3,-91.355042,40.415955,28000,False,371.5,202.98,,,27975.0,3102,False,0,14
a72bda,JIA5270,,0.343,0.0,-91.346293,37.283203,35975,False,360.8,245.78,,,36850.0,3105,False,0,14
a97251,ASA326,,0.447,0.1,-91.297521,39.028427,31000,False,431.8,151.36,384.0,,31350.0,1573,False,0,14
a1f884,ENY3404,,0.012,0.0,-91.262756,38.802733,33000,False,556.7,46.53,-64.0,,33475.0,6215,False,0,14
ab2916,N818WP,,0.293,0.0,-91.188667,44.489322,21875,False,373.9,296.36,-1856.0,,20975.0,6553,False,0,14
a12322,JAS21,,0.286,0.0,-91.145026,38.88501,40000,False,372.3,272.46,,,40400.0,6564,False,0,14
a4bc87,N404LR,,0.317,0.0,-91.117412,43.529892,37000,False,443.7,129.97,,,36450.0,1644,False,0,14
a02e0a,AAL2942,,0.083,0.0,-91.110927,43.657946,32150,False,471.6,134.91,0.0,,31400.0,3042,False,0,14
ab3639,SCX527,,0.271,0.0,-91.01682,36.389745,36975,False,393.6,169.46,0.0,,37925.0,3621,False,0,14
a61f05,ASA313,,0.001,0.0,-91.001718,45.145065,33000,False,517.0,105.6,0.0,,32025.0,3505,False,0,14
a0b802,UAL1448,,0.122,0.0,-90.978894,37.232117,33950,False,349.2,229.88,64.0,,34800.0,1067,False,0,14
a9d651,PKW988,,0.405,0.3,-90.938782,39.407168,16000,False,189.2,244.65,,,15975.0,2142,False,0,14
a83c37,N63JM,,9.137,1.9,-90.913124,36.732056,,False,121.4,288.73,,,,3626,False,0,14
a84544,N632BA,,0.122,0.0,-90.906611,38.139224,13075,False,380.4,12.76,,,13100.0,7433,False,0,14
a72b40,GJS4531,,0.218,0.2,-90.840829,41.0756,34000,False,321.5,240.56,,,33975.0,3571,False,0,14
a7816a,DAL386,,0.485,0.0,-90.835832,44.934454,33000,False,552.6,84.39,0.0,,32150.0,3164,False,0,14
aa8164,AAL1422,,0.345,0.0,-90.810943,37.417419,35975,False,480.3,354.38,0.0,,36775.0,4071,False,0,14
ac3f2f,SWA1775,,0.142,0.0,-90.790142,41.751755,38000,False,351.0,262.47,0.0,,37925.0,3240,False,0,14
a36279,SKW3989,,0.329,0.0,-90.784806,38.427704,36000,False,473.4,348.55,64.0,,36550.0,1335,False,0,14
a67bc8,DAL333,,0.0,0.0,-90.736389,39.790153,35050,False,557.3,86.09,0.0,,35400.0,7330,False,0,14
a7d6ae,LXJ604,,0.265,0.2,-90.695294,37.770538,30000,False,340.7,196.89,,,30650.0,1124,False,0,14
a19ab1,AAY658,,0.122,0.0,-90.690885,38.916916,36000,False,335.4,260.73,0.0,,36500.0,3141,False,0,14
a129dc,AAL2291,,0.445,0.1,-90.690502,36.167551,30050,False,405.8,255.0,0.0,,30925.0,2274,False,0,14
ad945a,AAL1100,,0.286,0.0,-90.677646,37.178055,33000,False,528.2,72.59,-64.0,,33800.0,7077,False,0,14
a09cfe,DAL2695,,0.04,0.0,-90.664792,37.313713,37000,False,393.2,166.32,,,37875.0,1701,False,0,14
a6aa6e,ASA9461,,0.265,0.0,-90.649442,40.729158,37000,False,511.6,118.87,0.0,,37125.0,3533,False,0,14
a5707c,N45HK,,0.315,0.1,-90.62233,36.319199,43000,False,381.3,272.1,0.0,,43925.0,1753,False,0,14
aac499,EJA793,,0.165,0.2,-90.588903,37.952457,39975,False,375.2,283.41,,,40675.0,2655,False,0,14
aaf1f2,AAL3005,,0.301,0.0,-90.482622,39.580948,38000,False,363.4,291.98,-128.0,,38400.0,5760,False,0,14
a347b1,ENY3685,,0.421,0.0,-90.48034,41.228757,30000,False,343.8,240.75,0.0,,29950.0,1336,False,0,14
a74871,ATN3328,,0.364,0.0,-90.477965,38.860519,33025,False,534.7,93.0,0.0,,33400.0,7375,False,0,14
a650cd,LXJ506,,0.374,0.1,-90.459382,42.430456,45000,False,521.2,81.17,,,45000.0,4056,False,0,14
a120fe,DAL423,,0.494,0.0,-90.456589,36.994412,36000,False,396.2,280.91,0.0,,36800.0,5713,False,0,14
ad5817,SWA3914,,0.325,0.0,-90.450738,39.703262,35000,False,550.3,84.79,0.0,,35300.0,1755,False,0,14
ac12d6,SWA1039,,0.447,0.1,-90.428586,38.777893,3500,False,179.4,300.85,2560.0,,3375.0,2171,False,0,14
a73dd3,GJS4427,,37.139,37.1,-90.369833,38.746571,ground,True,0.0,61.88,,,,1235,False,0,14
a06e11,DAL2455,,1.638,1.6,-90.367157,38.744473,ground,True,0.0,,,,,1734,False,0,14
ab10df,AAL3162,,4.098,2.1,-90.363877,38.742542,ground,True,0.0,,,,,1122,False,0,14
a9accd,AAL2303,,48.567,1.3,-90.362235,38.742565,ground,True,0.0,,,,,1715,False,0,14
aa0533,ABX5197,,0.329,0.0,-90.360962,38.575977,39000,False,527.8,98.5,0.0,,39525.0,3604,False,0,14
ac5a94,SWA4298,,43.612,0.5,-90.356727,38.7384,ground,True,0.0,,,,,1714,False,0,14
a302a0,SWA3907,,52.802,49.1,-90.349279,38.743389,ground,True,71.0,,,,,0535,False,0,14
a7fde4,SKW3936,,0.0,0.0,-90.317262,44.17923,32000,False,383.7,297.3,-64.0,,31225.0,1306,False,0,14
acb9bf,VTE3071,,0.067,0.0,-90.315295,40.921326,25000,False,530.2,66.43,,,24925.0,1737,False,0,14
ab39e3,SKW3921,,0.329,0.2,-90.314305,38.726028,1125,False,111.5,302.55,,,1025.0,3657,False,0,14
a5b3a7,AAL1057,,0.447,0.1,-90.309588,36.961406,34000,False,383.2,268.21,0.0,,34950.0,1316,False,0,14
a68cc0,N521BB,,0.215,0.0,-90.286667,41.63418,23000,False,402.1,139.34,,,22650.0,2634,False,0,14
aa4a90,SKW4769,,0.405,0.0,-90.275136,39.048523,32000,False,442.1,329.26,,,32475.0,2047,False,0,14
a6b593,EJA9872,,0.012,0.0,-90.2276,38.683234,2725,False,123.5,301.76,-1088.0,,2575.0,6543,False,0,14
ac987b,UPS2986,,0.298,0.1,-90.206368,42.309036,29025,False,409.2,284.58,2624.0,,28700.0,6211,False,0,14
a638a0,MVP347,,0.201,0.0,-90.204799,38.884094,9325,False,283.7,223.43,,,9250.0,3574,False,0,14
a44544,UAL2683,,0.086,0.0,-90.193794,41.597637,32000,False,348.9,257.76,0.0,,31825.0,1305,False,0,14
aaa5ff,SWA2310,,0.0,0.0,-90.181946,39.299539,40000,False,345.9,221.01,64.0,,40425.0,6507,False,0,14
a2d467,N2812Y,,0.329,0.2,-90.160339,38.822146,4025,False,150.4,232.29,0.0,,3825.0,3145,False,0,14
a347e5,N310MA,,2.143,1.1,-90.127955,38.287633,2925,False,99.5,30.17,-512.0,,2750.0,4766,False,0,14
a6c15f,VJA534,,0.325,0.0,-90.118581,39.889801,35225,False,535.4,98.16,,,35550.0,0646,False,0,14
a726fb,ASA29,,0.329,0.0,-90.08783,39.168215,36000,False,329.2,263.37,0.0,,36450.0,2144,False,0,14
a3bc8e,N34SJ,,0.726,0.2,-90.085741,37.664531,5175,False,273.2,84.54,,,4975.0,1343,False,0,14
a94b02,UAL1920,,0.121,0.1,-90.071973,40.00676,33000,False,581.1,29.26,0.0,,33275.0,6724,False,0,14
a7d736,N604MH,,0.329,0.0,-90.068545,39.362183,38000,False,355.1,278.75,,,38450.0,0527,False,0,14
ac0418,ASH6158,,0.465,0.1,-90.062422,40.023147,23000,False,472.8,37.52,-64.0,,23025.0,2424,False,0,14
a979ee,N71CH,,0.1,0.1,-89.979241,44.08168,34025,False,414.4,294.52,-256.0,,33275.0,1375,False,0,14
ac8e1d,AAL2581,,0.067,0.0,-89.975983,42.592132,37800,False,340.9,223.81,448.0,,37575.0,7235,False,0,14
a30d18,EDV4971,,0.36,0.3,-89.967172,43.63425,33000,False,486.1,119.04,,,32425.0,1623,False,0,14
acea99,AAL2304,,0.461,0.1,-89.958503,38.708359,6825,False,239.8,226.18,-768.0,,6725.0,1355,False,0,14
a6bda8,VJA533,,0.108,0.1,-89.926353,43.963943,43000,False,382.3,267.9,,,42700.0,3267,False,0,14
a2d3b3,SWA4236,,0.298,0.0,-89.923926,41.838125,35975,False,320.0,263.54,1344.0,,35825.0,6511,False,0,14
a0b333,SKW499U,,0.265,0.0,-89.881023,40.259818,23000,False,449.9,27.25,64.0,,23025.0,2126,False,0,14
a32893,AAL3009,,0.297,0.0,-89.835892,41.838181,26000,False,361.5,262.05,0.0,,25750.0,5632,False,0,14
a14c70,EDV5102,,0.192,0.0,-89.833252,40.773285,36000,False,352.6,284.12,,,36125.0,2705,False,0,14
a08714,RPA4461,,0.329,0.0,-89.812012,38.823822,8800,False,243.2,224.67,-576.0,,8725.0,1765,False,0,14
a87f51,AAL2825,,0.364,0.2,-89.751171,38.350525,33025,False,545.0,84.0,0.0,,33775.0,4160,False,0,14
abc455,SWA1231,,0.176,0.0,-89.726153,42.742401,19275,False,443.5,87.29,-1856.0,,18800.0,7260,False,0,14
c0371f,WJA704,,0.172,0.0,-89.698661,44.51088,37000,False,531.0,103.17,0.0,,36325.0,7033,False,0,14
a008c9,DAL2697,,0.17,0.0,-89.696201,44.632517,36000,False,375.0,284.52,,,35350.0,4154,False,0,14
a2fee9,SWA548,,0.461,0.0,-89.668335,38.617921,25950,False,494.1,98.26,2304.0,,26300.0,1745,False,0,14
a9935c,NTW716,,0.293,0.3,-89.625259,44.50231,11350,False,379.0,106.71,-512.0,,10825.0,4244,False,0,14
a67160,N514MB,,0.105,0.0,-89.617981,39.903042,20950,False,511.3,38.89,,,20975.0,2166,False,0,14
a00929,RPA4373,,0.125,0.0,-89.5672,40.56958,26300,False,504.6,41.14,-2560.0,,26250.0,0755,False,0,14
a07522,AAL1146,,0.516,0.0,-89.566637,37.873225,37000,False,541.8,85.34,0.0,,37775.0,0656,False,0,14
a0b7df,UAL8153,,0.176,0.0,-89.517475,42.438538,20700,False,496.8,94.85,-1152.0,,20300.0,1634,False,0,14
